Rank	Taxonpath	Taxon	D2.May15	D2.Jun15	D2.Jul15	D2.Aug15	D2.Oct15	D2.Nov15	D2.Jan16	D2.Feb16	D2.Mar16	D2.Apr16	D2.May16	D2.Jun16	D2.Jul16	D2.Aug16	D2.Oct16	D2.Nov16	D2.Dec16	D2.Jan17	D2.Feb17	D2.Mar17	D2.Apr17	D2.May17	D2.Jun17	D2.Jul17	D2.Aug17	D2.Sep17	D2.Nov17	D2.Dec17	D2.Jan18	D2.Feb18	D2.Mar18	D2.Apr18	D2.May18	D2.Jun18	D2.Aug18	D2.Nov18	D2.Dec18	D2.Jan19	D2.Feb19	D2.Apr19	D2.May19	D2.Jun19	D2.Jul19_STR	D2.Aug19	D2.Sep19	D2.Oct19	D2.Nov19	D2.Dec19	D2.Jan20	D2.Feb20	D2.Apr20	D2.May20	D2.Jun20	D2.Jul20	D2.Aug20	D2.Sep20	D2.Nov20	D2.Dec20	D2.Jan21	D2.Feb21	LUR20.Feb15	LUR20.Mar15	LUR20.Apr15	LUR20.May15	LUR20.Jun15	LUR20.Jul15	LUR20.Aug15	LUR20.Sep15	LUR20.Oct15	LUR20.Nov15	LUR20.Dec15	LUR20.Jan16	LUR20.Feb16	LUR20.Mar16	LUR20.Abr16	LUR20.May16	LUR20.Aug16	LUR20.Sep16	LUR20.Nov16	LUR20.Dec16	LUR20.Jan17	LUR20.Mar17	LUR20.Apr17	LUR20_May17	LUR20.Jun17	LUR20.Jul17	LUR20.Aug17	LUR20.Sep17	LUR20.Oct17	LUR20.Nov17	LUR20.Jan18	LUR20.Feb18	LUR20.Mar18	LUR20.Apr18	LUR20.May18	LUR20.Aug18	LUR20.Oct18	LUR20.Nov18	LUR20.Dec18	LUR20.Jan19	LUR20.Feb19	LUR20.Mar19	LUR20.Apr19	LUR20.Jul19_STR	LUR20.Aug19	LUR20.Sep19	LUR20.Oct19	LUR20.Nov19	LUR20.Dec19	LUR20.Jan20	LUR20.Feb20	LUR20.Mar20	LUR20.Apr20	LUR20.May20	LUR20.Jun20	LUR20.Jul20	LUR20.Aug20	LUR20.Sep20	LUR20.Oct20	LUR20.Nov20	LUR20.Dec20	LUR20.Jan21	LUR20.Feb21
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Lutibacter	Lutibacter	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	2	1	0	1	0	0	0	0	0	0	1	1	14	0	2	0	4	0	0	2	1	10	0	4	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	8	1	1	1	0	0	0	0	2	0	5	1	8	0	11	217	0	2	0	3	7	2	0	17	0	0	0	0	0	3	0	0	7	0	2	0	0	0	1	2	2	0	1	4
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter	Polaribacter	2	4	1	7	5	3	0	11	6	9	0	0	1	2	0	2	8	59	62	16	1	4	0	1	3	17	1	3	8	251	3	14	69	5	5	0	2	134	251	90	89	5	0	1	1	2	18	0	0	1	4	1	0	0	0	0	0	0	8	11	5	28	8	1	3	15	1	2	0	4	21	52	16	5	29	0	1	8	2	18	43	20	10	12	814	25	8	11	1	29	11	46	30	45	59	15	8	11	16	13	44	28	14	2	2	21	1	40	3	2	0	4	54	7	3	60	4	0	3	0	1	5	17
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Pseudofulvibacter	Pseudofulvibacter	4	0	0	0	0	0	0	7	2	6	8	0	0	0	7	4	2	132	12	4	12	1	0	0	0	4	0	2	14	110	23	712	104	0	0	0	21	6	47	43	1	0	0	2	1	1	15	15	0	57	6	1	0	0	0	0	7	58	13	7	1	1	10	7	0	0	1	4	0	6	122	14	6	1	3	0	7	7	3	29	28	5	32	93	16	0	2	6	0	21	25	8	19	690	85	0	3	13	74	7	25	20	1337	0	0	0	2	57	7	4	54	10	24	1	0	0	0	0	3	32	27	23	13
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Dokdonia	Dokdonia	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	13	1	0	0	0	0	0	0	0	0	0	0	0	0	36	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	2	1	0	0	0	0	1	1	0	12	0	0	0	0	4	0	16	30	0	104	0	0	1	0	15	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group	NS5 marine group	122	215	799	4419	2078	233	162	344	637	752	686	337	291	414	4409	2635	1721	1701	1399	3762	4845	3468	1972	1947	2760	2567	2765	2787	2105	7231	3061	4243	4271	5732	4223	2345	2128	376	4105	2276	3105	2202	1203	2478	4084	2319	2075	1742	2173	2315	2144	215	4161	1637	2800	2587	1314	2596	1853	1836	156	98	934	1320	450	3973	2368	224	411	308	2992	906	837	646	811	481	622	1032	2168	1537	1580	4653	12232	5960	2704	2918	1670	2891	3865	2634	1413	1632	1425	4644	1096	1079	2830	1441	3023	1448	1423	6214	871	1836	3047	5525	2328	2864	1534	1229	1734	5125	1541	544	4164	3175	3472	186	2515	3090	1676	2187	1410
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Gramella	Gramella	1	2	0	4	1	0	0	0	0	0	0	0	2	0	55	3	3	1	1	0	0	0	7	4	5	64	1	4	0	0	0	0	0	2	0	1	8	1	0	230	146	1	23	10	81	1169	27	2	9	2	2	9	151	7	21	86	0	10	0	85	0	0	1	2	2	262	13	11	0	1	0	0	0	48	0	0	0	0	0	21	0	1	0	1	46	0	106	71	9	30	0	0	0	0	156	0	2	0	3	0	0	0	1	60	7	0	0	1	48	7	0	43	25	2	341	14	85	138	24	0	1	4	39
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Aquibacter	Aquibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	9	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	1	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Ulvibacter	Ulvibacter	15	0	2	2	6	6	0	1	0	69	2	3	0	5	155	15	6	40	302	205	62	86	1	18	12	28	3	1	2	17	35	187	86	158	0	0	0	0	0	325	171	10	0	1	15	3	5	6	35	133	30	4	0	0	0	3	7	4	3	0	0	0	56	2	8	40	2	22	6	3	28	0	5	2	54	7	6	29	12	5	3	255	513	211	130	77	32	26	4	8	1	6	19	109	951	10	43	3	13	8	4	491	234	17	27	82	9	8	4	2	83	42	67	17	10	63	44	8	9	13	2	1	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Gilvibacter	Gilvibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	13	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	5	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	0	0	1	5	4	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Lutimonas	Lutimonas	9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	6	1	1	0	1	0	0	1	18	0	0	4	3	9	1	0	0	0	0	0	0	8	11	1	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	1	1	1	0	0	0	0	0	0	5	0	58	0	0	2	4	0	0	0	0	0	0	0	0	3	1	0	0	2	0	0	15	0	4	4	0	5	2	298	1	0	0	5	1	6	10	463	1	1	5	0	1	0	1	2	4	1	10	0	0	0	21	0	0	1	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Salinimicrobium	Salinimicrobium	0	0	0	10	1	0	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	17	0	16	0	0	0	0	0	0	0	2	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	16	0	0	0	0	0	0	1	40	10	3	0	4	29	0	0	20	0	0	0	0	28	21	18	1	0	0	1	0	0	5	6	68	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	2	0	7	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Formosa	Formosa	556	56	22	36	92	18	5	1	5	239	55	10	198	111	408	232	103	71	282	160	451	3634	134	618	1019	840	182	68	18	11	5	228	2742	996	2205	395	66	8	23	6765	1489	477	745	116	922	60	52	19	80	96	2898	577	132	169	253	711	152	213	34	41	4	3	5358	175	73	277	60	1211	276	45	164	16	2	1	177	36	320	169	219	43	78	126	216	1832	1880	1643	951	1175	361	224	15	3	24	42	4941	1816	463	117	58	47	128	175	13812	1251	374	1993	86	118	35	18	76	372	3458	3151	2537	1545	1202	363	170	267	90	22	14
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4 marine group	NS4 marine group	647	1726	139	1882	597	135	41	73	167	262	694	1458	247	225	1598	1401	1148	1365	1701	2646	1167	11327	1535	4178	2984	1761	1308	1331	1450	2572	1979	1743	6478	3681	6046	1690	1361	303	2281	1376	1357	2823	1724	1250	2707	1130	716	780	2795	1884	4344	476	3096	890	1598	2618	554	1704	1450	1329	167	74	4281	371	1223	5408	499	245	229	240	1690	550	116	45	201	659	320	382	1634	649	1339	1931	1076	8380	1983	2229	1492	1958	4008	1059	975	1988	1313	1276	1070	1104	891	811	2756	1331	1344	1143	497	1946	1387	1847	887	1048	696	1135	1492	883	6515	857	2524	2336	2017	717	1659	1625	1160	1528	1057
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Marixanthomonas	Marixanthomonas	0	0	0	12	11	6	0	0	0	0	1	0	2	0	118	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	1	2	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS2b marine group	NS2b marine group	4	5	17	235	735	43	89	54	9	1	6	4	63	74	834	1088	955	291	75	209	33	100	428	1175	1281	449	2036	3578	1033	275	247	64	58	146	773	1920	1702	176	186	14	43	92	153	700	740	1973	556	546	894	860	94	57	136	376	118	452	893	6630	272	1145	48	5	6	6	8	762	135	466	164	67	1045	317	54	11	4	6	156	205	841	640	814	71	11	40	291	1244	565	458	1007	774	464	145	554	36	131	139	507	408	1092	721	107	32	16	212	1413	1756	1378	505	445	534	960	50	40	71	155	1443	147	109	1212	2658	3586	334	334
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavicella	Flavicella	1	0	0	0	3	0	0	4	0	22	30	1	0	0	37	6	1	0	1	29	0	19	0	0	22	0	1	0	0	3	29	1	292	0	0	0	11	0	0	45	95	75	0	0	1	4	1	0	8	3	511	3	0	0	0	0	0	79	2	3	0	0	4	3	0	0	0	11	0	0	0	0	0	0	13	9	0	0	2	28	0	17	0	434	0	0	13	0	3	2	0	0	2	3	41	0	14	1	6	0	0	32	6	0	0	11	11	2	1	1	2	6	163	3	1	0	1	0	10	0	39	0	2
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Hoppeia	Hoppeia	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	3	0	2	0	1	46	4	0	0	0	0	3	0	5	0	0	2	0	0	4	0	0	0	0	2	0	1	0	0	2	0	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Croceibacter	Croceibacter	0	0	0	5	14	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	21	2	0	4	3	61	0	0	25	4	0	0	3	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	2	5	0	1	0	0	13	3	31	5	18	2	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola	Fluviicola	40	3	48	11	265	3	221	142	96	564	117	1	44	120	2604	1849	2741	6402	2730	3396	143	4240	218	386	239	3202	681	819	11681	3620	1489	8341	929	2621	700	581	314	178	659	1936	657	82	34	359	269	209	563	2663	471	68	125	144	154	123	152	228	242	1270	744	244	106	27	1414	317	22	20	36	525	258	611	3346	2791	279	39	361	40	91	788	2371	564	1620	5465	390	493	881	1189	128	3246	257	2328	6080	1029	435	4112	6894	141	12539	1061	1007	1848	3542	943	636	99	604	294	223	791	2580	548	132	964	937	258	352	532	362	61	311	704	708	814	284
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Crocinitomix	Crocinitomix	2	1	0	0	0	0	0	2	4	0	3	0	0	1	13	6	8	6	4	10	5	0	0	1	0	4	1	18	24	318	45	60	8	1	0	2	57	19	1	12	1	0	0	0	3	6	4	32	8	142	13	1	0	0	0	45	5	150	6	18	0	0	5	7	0	1	3	44	0	4	3	1	0	4	1	0	0	1	10	41	58	18	8	111	2	3	2	11	0	17	3	1	27	123	80	9	25	30	40	36	2	17	193	1	0	14	14	6	37	20	40	48	4	3	4	6	38	119	37	24	89	7	25
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Brumimicrobium	Brumimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Salinirepens	Salinirepens	1	0	0	0	1	0	0	3	0	0	0	0	0	0	5	3	4	9	1	0	0	0	0	0	0	0	10	50	3	26	1	5	0	0	0	28	4	1	13	0	1	0	0	0	0	2	12	3	0	1	0	0	0	0	0	0	3	85	1	0	0	0	0	2	0	0	0	46	0	0	1	1	5	1	0	0	1	0	9	31	21	5	2	0	1	0	0	5	2	314	2	0	2	15	178	5	775	19	5	2	7	10	39	0	0	0	10	11	1	0	1	1	3	5	17	1	0	1	2	8	45	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae;Owenweeksia	Owenweeksia	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	44	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae;Vicingus	Vicingus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	4	7	0	0	0	0	0	0	2	0	1	5	6	2	9	2	5	0	0	0	0	4	0	6	0	0	0	0	0	1	0	2	0	0	5	1	0	0	0	0	0	0	1	0	0	14	1	5	0	1	0	0	0	1	0	0	0	0	0	3	0	1	0	5	0	1	1	24	8	0	0	1	8	1	0	1	0	5	8	1	0	2	0	1	2	0	115	0	1	0	1	1	0	0	3	0	41	5	8	15	0	0	0	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae;Luteibaculum	Luteibaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae;NS10 marine group	NS10 marine group	62	0	1	0	9	1	2	3	2	14	1	2	1	9	12	27	434	122	129	657	1	2	1	0	20	7	299	309	57	30	270	130	9	33	0	201	71	36	8	11	8	1	0	0	1	30	0	27	155	192	5	10	0	0	0	9	4	104	12	104	1	0	116	5	8	15	2	4	4	50	70	7	1	1	12	1	7	63	107	30	68	234	0	12	2	67	8	19	2	8	40	40	171	161	3	0	9	11	26	49	115	31	2	1	8	7	26	8	37	82	212	9	2	3	4	9	8	7	140	22	60	10	51
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Algoriphagus	Algoriphagus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Reichenbachiella	Reichenbachiella	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	99	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Marinoscillum	Marinoscillum	4	3	3	0	153	16	31	31	32	12	12	1	1	1	44	238	122	165	86	227	33	5	0	30	61	10	346	480	439	651	433	43	33	39	0	118	598	105	220	124	227	77	0	7	13	193	179	260	180	444	16	15	9	0	1	6	32	568	113	201	26	1	5	10	4	0	1	3	16	14	243	188	22	23	10	2	1	7	198	294	386	130	26	68	0	11	61	8	61	140	138	109	126	70	31	0	39	195	537	327	120	71	4	1	14	57	153	162	148	122	241	129	11	21	5	4	0	1	237	136	227	108	146
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Dyadobacter	Dyadobacter	0	0	0	0	0	0	0	0	0	0	0	0	5	0	29	8	3	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	10	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	33	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Arcicella	Arcicella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	1	0	0	0	0	1	14	0	0	0	0	20	0	1	0	1	0	2	4	0	0	0	0	0	0	1	0	2	2	2	14	0	3	0	0	0	0	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Lacihabitans	Lacihabitans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	7	0	1	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Pseudarcicella	Pseudarcicella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	3	0	0	0	32	0	0	0	0	0	0	0	0	53	4	0	0	0	0	0	0	0	12	0	0	0	0	3	0	0	2	0	0	49	0	0	0	16	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	34	0	31	0	2	0	97	4	0	3	0	0	0	0	80	0	4	0	0	2	0	17	15	0	0	0	43	0	0	1	2	0	0	345	6	2	0	0	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	Bacteroides	0	0	0	0	0	0	1	2	1	1	1	0	0	1	0	2	1	33	2	3	6	0	0	0	1	12	0	2	16	135	0	5	0	22	0	0	1	27	123	0	9	0	0	0	0	1	23	1	0	6	1	0	0	0	0	7	0	1	10	2	3	1	15	0	1	0	0	0	0	2	14	826	8	8	5	1	0	0	22	85	420	14	177	0	0	0	1	120	19	338	12	71	9	49	19	1	145	108	67	44	1	37	24	4	2	0	23	157	43	12	60	17	22	4	3	3	1	13	11	7	32	13	82
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	Prevotella	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	1	11	2	0	2	0	0	0	0	2	0	0	3	92	4	3	0	5	0	0	0	16	90	1	8	0	0	0	0	1	4	1	0	0	0	0	1	0	0	1	0	0	2	2	0	2	13	0	1	0	0	0	1	0	2	331	4	6	2	0	0	0	25	69	195	4	65	1	2	0	1	67	3	232	3	68	9	40	21	0	38	31	50	13	2	13	66	0	2	0	10	129	43	6	21	10	4	0	1	4	1	8	5	3	5	4	49
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prolixibacteraceae;Roseimarinus	Roseimarinus	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	71	0	0	0	6	0	0	0	0	0	0	2	0	0	1	0	1	6	5	8	2	0	4	2	1	1	0	166	3	8	1	1	0	1	7	17	0	0	0	0	9	2	2	0	1	0	17	1	3	1	8	5	2	6	1	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes	Alistipes	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	14	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	3	0	0	0	1	1	16	0	0	0	0	0	0	0	2	12	0	3	0	2	0	1	7	1	20	1	4	1	3	4	0	7	10	4	7	5	1	3	1	0	0	4	23	3	4	19	4	2	20	0	7	0	3	1	0	4	2	10
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides	Parabacteroides	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	1	0	0	0	0	9	7	0	11	0	0	0	0	4	0	15	0	6	0	1	1	0	2	9	0	0	0	3	2	0	0	0	0	7	6	3	3	3	0	0	1	0	0	0	0	0	1	1	4
