OTU	D2.May15	D2.Jun15	D2.Jul15	D2.Aug15	D2.Oct15	D2.Nov15	D2.Jan16	D2.Feb16	D2.Mar16	D2.Apr16	D2.May16	D2.Jun16	D2.Jul16	D2.Aug16	D2.Oct16	D2.Nov16	D2.Dec16	D2.Jan17	D2.Feb17	D2.Mar17	D2.Apr17	D2.May17	D2.Jun17	D2.Jul17	D2.Aug17	D2.Sep17	D2.Nov17	D2.Dec17	D2.Jan18	D2.Feb18	D2.Mar18	D2.Apr18	D2.May18	D2.Jun18	D2.Aug18	D2.Nov18	D2.Dec18	D2.Jan19	D2.Feb19	D2.Apr19	D2.May19	D2.Jun19	D2.Jul19_STR	D2.Aug19	D2.Sep19	D2.Oct19	D2.Nov19	D2.Dec19	D2.Jan20	D2.Feb20	D2.Apr20	D2.May20	D2.Jun20	D2.Jul20	D2.Aug20	D2.Sep20	D2.Nov20	D2.Dec20	D2.Jan21	D2.Feb21	LUR20.Feb15	LUR20.Mar15	LUR20.Apr15	LUR20.May15	LUR20.Jun15	LUR20.Jul15	LUR20.Aug15	LUR20.Sep15	LUR20.Oct15	LUR20.Nov15	LUR20.Dec15	LUR20.Jan16	LUR20.Feb16	LUR20.Mar16	LUR20.Abr16	LUR20.May16	LUR20.Aug16	LUR20.Sep16	LUR20.Nov16	LUR20.Dec16	LUR20.Jan17	LUR20.Mar17	LUR20.Apr17	LUR20_May17	LUR20.Jun17	LUR20.Jul17	LUR20.Aug17	LUR20.Sep17	LUR20.Oct17	LUR20.Nov17	LUR20.Jan18	LUR20.Feb18	LUR20.Mar18	LUR20.Apr18	LUR20.May18	LUR20.Aug18	LUR20.Oct18	LUR20.Nov18	LUR20.Dec18	LUR20.Jan19	LUR20.Feb19	LUR20.Mar19	LUR20.Apr19	LUR20.Jul19_STR	LUR20.Aug19	LUR20.Sep19	LUR20.Oct19	LUR20.Nov19	LUR20.Dec19	LUR20.Jan20	LUR20.Feb20	LUR20.Mar20	LUR20.Apr20	LUR20.May20	LUR20.Jun20	LUR20.Jul20	LUR20.Aug20	LUR20.Sep20	LUR20.Oct20	LUR20.Nov20	LUR20.Dec20	LUR20.Jan21	LUR20.Feb21	classification
SWARM_2825	0	0	0	0	3	0	0	1	9	2	4	0	0	2	15	0	0	7	20	2	5	0	0	0	8	21	2	0	0	1	2	1	20	2	0	0	1	1	0	2	0	0	0	0	0	2	2	3	22	20	20	0	0	2	0	8	122	36	3	1	0	0	0	0	0	0	0	1	1	0	4	4	2	0	1	3	2	10	3	3	0	5	9	2	0	0	19	12	1	8	0	0	3	1	0	0	0	1	2	0	0	0	0	0	0	1	0	2	2	3	17	0	20	0	0	0	5	2	25	97	7	3	1	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halieaceae;OM60(NOR5) clade
SWARM_5912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Puniceispirillales;SAR116 clade
SWARM_964	0	1	2	106	2	1	0	0	0	0	0	0	0	0	36	11	1	0	0	0	0	0	2	68	56	15	1	3	0	0	0	0	0	0	422	7	0	0	0	0	0	0	2	341	91	2	2	0	0	0	0	0	24	40	73	148	0	2	0	0	0	0	0	0	0	33	28	1	0	0	0	0	0	0	0	0	0	8	11	1	0	0	2	0	0	34	8	25	64	2	0	0	0	0	0	33	13	1	0	0	0	0	0	0	271	27	11	0	0	0	0	0	0	0	8	35	66	7	11	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Puniceispirillales;SAR116 clade
SWARM_545	36	14	0	7	0	0	0	0	2	0	0	0	24	0	7	2	0	0	0	0	0	0	170	53	3	6	19	1	0	0	0	0	0	95	25	2	2	0	0	1	0	192	102	182	162	6	1	0	0	0	0	54	254	6	13	16	1	49	0	0	0	0	2	55	5	1	13	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	59	79	0	1	17	0	0	0	0	0	18	0	0	0	0	1	0	0	0	133	85	82	16	0	0	0	0	0	0	32	833	2	27	20	16	3	31	0	0	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Lentimonas
SWARM_617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	5	1	0	0	1	0	0	0	0	0	0	276	0	0	0	0	33	5	23	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	2	1	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Salinirepens
SWARM_547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	11	0	7	11	0	4	0	4	0	0	0	6	0	80	4	3	0	0	0	0	6	0	1	6	0	0	0	3	0	0	391	1	0	0	1	4	0	0	0	1	5	1	0	30	0	0	0	0	0	0	0	2	0	18	1	147	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;[Agitococcus] lubricus group
SWARM_546	1	0	0	0	9	6	40	9	1	1	0	0	0	1	1	375	109	46	12	7	3	0	0	5	0	3	64	181	370	10	1	1	0	0	1	158	90	66	60	0	3	0	1	3	10	36	294	158	64	8	0	1	0	1	0	2	62	105	58	27	11	0	0	0	1	0	1	0	15	9	138	147	6	2	0	0	0	1	219	217	103	2	0	2	3	6	2	3	12	60	188	25	36	0	1	0	3	49	90	179	69	2	0	0	2	0	27	147	73	30	14	5	0	3	0	0	0	0	56	188	67	50	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria
SWARM_7044	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	2	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
SWARM_2448	2	0	0	0	0	0	0	0	0	0	0	0	7	13	362	41	17	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	13	81	5	31	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae
SWARM_10536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	143	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Candidatus Megaira
SWARM_988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	32	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	1	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae
SWARM_2441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	19	0	0	0	2	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Oleiphilaceae;Oleiphilus
SWARM_3392	8	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	10	0	0	3	0	0	0	0	0	0	0	0	10	0	3	2	3	0	0	1	2	2	3	1	1	0	0	0	0	2	16	0	0	3	0	0	0	0	0	0	1	1	1	0	0	10	1	0	0	0	0	0	0	0	9	0	0	0	1	0	0	5	0	4	0	5	9	0	5	0	0	0	7	0	0	0	2	11	0	1	0	1	0	0	0	6	0	1	0	0	2	1	0	0	0	2	0	3	0	0	0	3	3	0	0	3	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Enterobacterales
SWARM_3763	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	13	1	0	0	0	0	0	0	0	0	0	0	0	0	36	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	2	1	0	0	0	0	1	1	0	12	0	0	0	0	4	0	16	30	0	104	0	0	1	0	15	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Dokdonia
SWARM_4282	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	4	0	0	0	0	2	177	0	0	0	1	0	0	0	1	0	0	6	0	0	0	0	0	0	1	15	47	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae
SWARM_6964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
SWARM_5330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17
SWARM_864	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	6	2	0	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	74	0	1	0	0	0	0	1	7	6	1	0	0	0	0	0	4	0	0	0	3	3	2	3	0	4	4	1	0	0	1	7	0	0	0	0	5	2	0	2	1	0	0	0	1	0	1	1	0	2	0	13	Main genome;Bacteria;Bacteria (superkingdom);Fusobacteria superphylum;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia
SWARM_469	0	0	0	0	1	2	8	21	18	1	1	0	0	1	1	23	34	88	18	122	20	0	0	0	4	0	110	282	184	36	133	28	4	1	2	30	155	53	96	9	1	3	1	2	2	26	98	162	197	191	7	1	0	0	0	0	53	201	82	154	25	6	1	1	0	0	0	1	7	11	85	70	28	8	4	1	0	1	31	46	141	61	28	4	2	1	6	1	2	62	125	77	115	56	11	0	15	16	309	126	84	35	9	0	0	0	22	70	93	138	172	31	3	10	1	0	1	0	15	164	140	146	89	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
SWARM_862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17
SWARM_1339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	36	1	0	0	0	0	0	0	0	84	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	2	1	352	6	0	0	0	0	0	9	2	68	0	2	0	0	0	0	67	3	10	2	3	1	6	8	0	3	33	24	1	2	1	11	1	0	0	3	38	7	3	85	10	4	4	0	0	0	5	0	0	17	0	113	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
SWARM_860	0	0	1	0	25	13	12	3	3	0	0	0	0	0	12	171	26	22	14	16	9	4	4	10	35	10	87	229	185	19	34	6	2	1	6	342	111	39	38	5	1	1	1	4	27	39	93	89	60	26	2	0	1	1	1	10	116	190	38	47	16	3	3	0	0	0	1	1	12	9	198	52	8	3	0	2	0	4	103	58	67	6	0	1	1	14	3	20	88	49	102	25	49	3	0	0	29	98	57	69	28	9	1	0	2	6	48	70	49	38	27	3	0	1	0	0	0	0	52	152	124	74	18	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
SWARM_852	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	2	5	0	0	0	11	0	2	0	0	4	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	12	0	2	0	0	0	0	0	1	4	2	2	0	2	4	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	6	1	0	0	0	0	0	0	1	0	1	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
SWARM_274	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	4	0	0	1	1	3	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2	1	0	1	0	0	0	0	2	0	5	0	2	0	3	136	0	2	0	3	3	0	0	8	0	0	0	0	0	2	0	0	3	0	0	0	0	0	1	0	0	0	0	4	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Lutibacter
SWARM_4789	0	0	1	6	0	0	0	0	0	0	0	4	0	0	2	2	0	1	0	0	0	0	0	0	1	3	12	8	4	0	1	0	0	0	1	2	5	0	0	0	0	0	1	7	95	3	4	1	5	2	0	0	1	18	29	96	0	6	1	1	0	0	0	0	0	17	5	0	3	0	0	1	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	3	2	2	0	0	4	0	0	1	0	0	1	2	0	0	0	2	7	123	4	1	3	4	13	0	0	0	2	22	41	14	14	3	2	0	0	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae;MB11C04 marine group
SWARM_1330	0	0	0	0	0	3	0	1	3	8	0	0	0	0	0	0	0	4	13	6	1	0	0	0	0	0	0	0	0	5	1	1	33	2	0	0	0	0	20	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	4	1	0	0	1	0	0	0	0	0	2	1	23	0	0	2	0	0	4	9	3	0	0	0	0	0	0	0	4	11	14	25	1	0	0	2	0	0	13	17	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter
SWARM_3451	0	3	5	10	13	1	2	0	0	0	0	0	16	0	14	2	1	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	3	24	5	0	0	1	0	0	0	0	0	0	0	1	3	3	0	0	0	0	1	0	0	0	0	116	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	48	0	0	0	2	25	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	1	1	0	0	0	0	1	1	0	0	0	109	21	38	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Alcanivoracaceae1;Alcanivorax
SWARM_2075	26	0	0	0	0	1	0	0	1	0	0	0	0	0	6	5	58	4	5	246	0	0	1	0	0	0	96	76	14	6	4	0	0	0	0	9	8	5	4	0	0	0	0	0	0	1	0	2	18	24	1	0	0	0	0	0	2	2	1	32	0	0	35	1	1	0	1	0	0	0	26	1	0	1	0	0	0	25	10	5	7	137	0	0	0	0	0	0	0	0	3	13	53	3	0	0	2	2	1	11	16	6	2	0	0	0	7	0	5	16	33	1	0	1	0	0	0	0	12	3	2	3	14	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae;NS10 marine group
SWARM_1333	0	1	0	0	9	2	3	0	0	0	0	0	0	0	8	68	47	4	2	1	0	0	0	0	19	1	158	227	26	1	1	0	0	0	2	71	91	5	12	0	0	0	0	2	13	76	526	204	22	8	0	3	0	0	0	2	20	98	25	10	1	1	0	0	0	0	0	8	1	5	24	10	0	1	0	0	0	3	19	25	11	0	0	0	0	0	0	5	19	23	41	1	2	0	0	0	0	12	81	19	4	0	0	0	0	3	94	359	66	21	9	0	0	1	0	0	0	3	123	87	54	28	8	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Chloroflexi;Dehalococcoidia;SAR202 clade
SWARM_5419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	37	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Desulfobacterota;Desulfuromonadia;Bradymonadales
SWARM_13578	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Dependentiae superphylum;Dependentiae;Babeliae;Unknown Babeliae order 1
SWARM_999	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1161	24	1072	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	41	19	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Cyanobacteria;Vampirivibrionia;Obscuribacterales;Obscuribacteraceae;Candidatus Obscuribacter
SWARM_2971	0	5	0	0	2	0	1	0	0	0	0	0	0	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	2	4	337	4	1	0	0	3	0	0	1	0	3	0	0	0	0	0	0	0	0	1	47	8	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	19	190	100	1	0	1	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Salinisphaera;Salinisphaera dokdonensis CL-ES53
SWARM_26035	1	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
SWARM_5531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	6	27	0	0	1	0	0	0	3	0	67	6	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	9	0	0	0	361	0	0	0	0	0	0	0	1	0	2	0	2	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Moheibacter
SWARM_2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005
SWARM_5316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;hgcI clade
SWARM_2019	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	11	2	7	3	1	0	0	0	0	0	0	24	113	44	9	6	6	0	0	0	9	44	9	9	0	0	0	0	1	3	6	53	34	40	10	0	2	0	0	0	1	31	41	26	29	7	1	0	0	0	0	0	0	0	4	9	17	3	1	0	0	0	1	4	18	18	5	0	0	0	0	0	0	2	2	36	15	18	0	0	0	1	15	36	22	18	0	0	0	0	0	5	30	32	11	15	2	0	2	0	0	0	0	6	59	15	28	2	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
SWARM_4928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudohongiellaceae;BIyi10
