OTU	D2-May15	D2-Jun15	D2-Jul15	D2-Aug15	D2-Oct15	D2-Nov15	D2-Dec15	D2-Jan16	D2-Feb16	D2-Mar16	D2-Apr16	D2-May16	D2-Jun16	D2-Jul16	D2-Aug16	D2-Sep16	D2-Oct16	D2-Nov16	D2-Dec16	D2-Jan17	D2-Feb17	D2-Mar17	D2-Apr17	D2-May17	D2-Jun17	D2-Jul17	D2-Aug17	D2-Sep17	D2-Oct17	D2-Nov17	D2-Dec17	D2-Jan18	D2-Feb18	D2-Mar18	D2-Apr18	D2-May18	D2-Jun18	D2-Aug18	D2-Sep18	D2-Oct18	D2-Nov18	D2-Dec18	D2-Jan19	D2-Feb19	D2-Apr19	D2-May19	D2-Jun19	D2-Jul19_STR	D2-Aug19	D2-Sep19	D2-Oct19	D2-Nov19	D2-Dec19	D2-Jan20	D2-Feb20	D2-Apr20	D2-May20	D2-Jun20	D2-Jul20	D2-Aug20	D2-Sep20	D2-Oct20	D2-Nov20	D2-Dec20	D2-Jan21	D2-Feb21	LUR20-Feb15	LUR20-Mar15	LUR20-Apr15	LUR20-May15	LUR20-Jun15	LUR20-Jul15	LUR20-Aug15	LUR20-Sep15	LUR20-Oct15	LUR20-Nov15	LUR20-Jan16	LUR20-Feb16	LUR20-Mar16	LUR20-Abr16	LUR20-May16	LUR20-Jun16	LUR20-Jul16	LUR20-Aug16	LUR20-Sep16	LUR20-Nov16	LUR20-Dec16	LUR20-Jan17	LUR20-Feb17	LUR20-Mar17	LUR20-Apr17	LUR20_May17	LUR20-Jun17	LUR20-Jul17	LUR20-Aug17	LUR20-Sep17	LUR20-Oct17	LUR20-Nov17	LUR20-Jan18	LUR20-Feb18	LUR20-Mar18	LUR20-Apr18	LUR20-May18	LUR20-Jun18	LUR20-Jul18	LUR20-Aug18	LUR20-Sep18	LUR20-Oct18	LUR20-Nov18	LUR20-Feb19	LUR20-Mar19	LUR20-Apr19	LUR20-Jul19_STR	LUR20-Aug19	LUR20-Sep19	LUR20-Oct19	LUR20-Nov19	LUR20-Dec19	LUR20-Jan20	LUR20-Feb20	LUR20-Mar20	LUR20-Apr20	LUR20-May20	LUR20-Jun20	LUR20-Jul20	LUR20-Aug20	LUR20-Sep20	LUR20-Oct20	LUR20-Nov20	LUR20-Dec20	LUR20-Jan21	LUR20-Feb21	classification
SWARM_1331	0	1	0	0	5	0	0	0	0	0	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	0	0	0	0	0	0	0	9	851	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7 X;Dino-Group-II-Clade-7 X sp.
SWARM_868	0	0	0	0	0	18	34	244	15	0	0	0	0	14	124	4	31	6	0	2	0	0	0	0	0	0	0	0	0	85	125	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2	13	10	8	1	0	0	0	0	0	0	0	0	15	366	0	0	0	0	0	0	288	68	6	17	38	15	0	0	0	0	0	0	0	0	13	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	46	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5 X;Dino-Group-I-Clade-5 X sp.
SWARM_1333	3	1	52	0	5	0	0	0	7	2	14	0	3	0	10	6	0	1	0	0	0	12	4	0	0	0	0	2	0	0	2	0	0	15	7	519	2	0	0	0	2	0	1	92	0	145	2	0	0	3	26	0	0	0	0	1	38	4	21	0	8	0	0	0	0	0	0	0	27	12	1	0	0	0	0	9	0	23	10	19	1	0	1	0	0	7	0	3	0	47	2	118	8	0	10	15	1	13	0	0	0	4	17	0	0	0	0	2	0	0	10	0	1	2	1	1	0	0	0	0	3	1	47	0	4	3	3	0	1	0	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-3;MAST-3J;MAST-3J X;MAST-3J XX
SWARM_4665	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	46	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Dictyochophyceae;Pedinellales
SWARM_3900	3	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	19	0	0	10	2	0	0	0	0	0	0	0	6	0	1	1	0	1	1	0	0	3	9	5	11	1	0	0	0	0	1	1	27	4	0	3	7	0	0	0	0	0	0	0	0	0	0	2	14	0	0	0	0	0	0	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	4	10	4	0	0	1	0	0	0	0	0	4	0	0	7	1	1	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11 X;Dino-Group-II-Clade-10-and-11 X sp.
SWARM_1608	18	46	0	0	0	0	0	1	6	1	24	2	1	1	0	0	0	0	1	0	22	8	2	0	10	0	0	0	0	3	1	4	3	14	0	0	15	0	0	0	0	0	0	0	1	0	6	19	0	1	0	0	0	0	0	5	3	12	0	0	0	0	0	1	1	6	0	0	282	21	48	0	0	0	0	0	0	22	0	26	5	0	0	0	0	0	0	4	16	0	1	0	0	1	0	1	0	0	1	5	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	3	4	2	2	Main genome;Eukaryota;Hacrobia;Haptophyta kingdom incertae sedis;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina sp.
SWARM_411	11	38	133	15	162	346	21	41	137	165	416	14	103	49	235	180	149	57	41	31	153	53	9	57	125	223	325	62	2	121	51	92	79	158	0	192	2	70	0	114	108	76	112	117	25	40	120	397	172	261	80	40	47	95	5	32	4	102	154	274	266	7	38	138	34	92	163	87	80	138	107	0	191	11	189	568	88	196	9	606	61	53	164	283	246	100	37	73	131	68	24	175	53	421	96	33	190	44	58	40	48	9	4	0	1	0	0	0	110	93	78	7	183	227	94	56	12	32	20	23	78	9	1	29	96	215	17	70	43	80	27	39	Main genome;Eukaryota;Hacrobia;Haptophyta kingdom incertae sedis;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina sp.
SWARM_2879	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	5	75	35	0	0	0	0	0	0	0	0	1	12	14	12	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	2	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	1	0	2	0	1	33	4	0	0	0	0	0	0	0	0	0	16	1	0	0	0	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	1	26	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-17;Dino-Group-II-Clade-17 X
SWARM_1726	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	1	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	67	0	0	0	0	2	0	0	0	3	16	0	27	18	0	1	0	0	0	0	0	0	0	0	68	0	1	0	0	0	0	0	0	0	115	0	0	6	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	43	17	0	0	0	0	0	1	0	0	0	6	9	3	5	16	3	0	Main genome;Eukaryota;Hacrobia;Haptophyta kingdom incertae sedis;Haptophyta;Haptophyta Clade HAP4;Haptophyta Clade HAP4 X;Haptophyta Clade HAP4 XX;Haptophyta Clade HAP4 XXX;Haptophyta Clade HAP4 XXX sp.
SWARM_1725	0	0	0	0	0	1	0	25	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	92	14	8	54	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	43	4	7	0	0	0	0	0	0	0	0	3	9	2	1	29	0	0	0	0	0	0	0	5	0	81	0	0	0	0	0	0	0	0	0	8	1	19	0	0	0	0	0	0	0	0	0	26	0	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	13	7	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-8;Dino-Group-I-Clade-8 X
SWARM_1830	0	0	0	1	0	3	14	151	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	5	18	29	0	0	0	0	0	0	0	0	0	16	46	0	0	0	0	0	0	0	0	36	21	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	7	91	1	0	0	0	0	0	0	0	6	3	20	2	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	4	5	4	0	0	0	0	0	0	0	0	10	2	6	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5 X;Dino-Group-I-Clade-5 X sp.
SWARM_1723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae X
SWARM_1722	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	29	0	6	1	0	0	0	0	0	0	0	0	0	0	0	1	76	17	0	0	0	13	69	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	4	0	203	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7 X;Dino-Group-II-Clade-7 X sp.
SWARM_1721	0	0	0	0	9	0	0	7	0	1	0	1	0	0	0	0	3	4	1	0	0	0	0	0	0	5	16	13	0	3	0	0	0	0	0	0	0	18	0	10	5	0	0	0	0	0	0	2	54	108	7	1	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	19	1	0	0	0	0	0	9	5	8	0	0	0	0	0	0	0	0	0	0	47	1	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	44	5	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista;MAST-9;MAST-9A;MAST-9A X;MAST-9A XX;MAST-9A XX sp.
SWARM_1834	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	387	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	53	5	0	0	0	0	0	0	0	0	0	3	0	20	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-16;Dino-Group-II-Clade-16 X
SWARM_1603	0	0	2	0	0	0	30	0	0	0	0	0	0	0	0	3	28	0	2	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	11	0	4	0	9	0	130	10	3	3	0	9	0	0	0	9	116	2	34	3	0	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	8	2	0	0	0	0	0	0	0	11	0	2	11	0	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Dictyochophyceae;Pedinellales;Pedinellales X;Pedinellales X sp.
SWARM_1937	0	0	0	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	412	176	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	10	6	34	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	3	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	3	14	3	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-20
SWARM_1934	2	9	60	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	42	32	0	0	0	0	0	0	0	0	0	0	0	49	0	15	0	0	0	0	0	0	0	126	4	0	0	0	0	0	0	0	0	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0	Main genome;Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Pyramimonadophyceae;Pyramimonadales;Pterospermaceae;Pterosperma;Pterosperma sp.
SWARM_6037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	35	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Eukaryota;Archaeplastida;Chloroplastida;Prasinodermophyta;Prasinodermophyceae;Prasinococcales;Prasinococcales-Clade-B
SWARM_2786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	2	8	5	0	0	0	2	10	3	16	0	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	4	7	0	0	0	0	62	0	1	4	9	20	12	1	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-5
SWARM_1676	0	0	0	0	0	1	3	8	11	22	26	0	0	0	0	0	2	8	3	10	3	30	3	0	0	0	0	0	0	0	2	3	0	44	9	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	19	24	15	6	3	0	0	0	0	0	0	0	0	12	5	0	10	5	0	0	0	0	0	0	4	18	26	18	5	23	0	0	0	0	1	47	1	2	5	55	0	3	2	0	0	0	0	0	8	0	6	0	0	0	0	0	0	1	2	3	4	0	0	0	0	4	20	14	5	10	5	0	0	0	0	0	0	0	2	8	13	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11
SWARM_3585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-33
SWARM_6033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	1	0	0	0	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida
SWARM_3586	0	12	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	2	0	0	0	0	0	0	0	0	18	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	449	0	3	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	Main genome;Eukaryota;Amorphea;Choanoflagellida;Choanoflagellida (phylum);Choanoflagellatea;Choanoflagellatea X
SWARM_2627	0	13	4	0	1	0	0	0	0	0	1	0	21	0	0	0	0	0	0	0	5	0	8	98	1	0	0	0	0	0	0	0	0	0	0	21	7	0	0	0	0	0	21	24	20	1	17	15	9	0	0	0	0	2	0	17	0	6	0	1	4	0	0	0	0	0	0	6	11	0	8	0	3	0	0	0	0	0	0	8	20	7	0	0	0	0	0	0	3	0	0	3	4	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	25	0	1	1	1	0	0	0	0	1	0	5	3	0	0	4	3	2	0	0	0	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales;Pelagomonadales clade A;Pelagomonadales clade A1;Pelagomonadales clade A1 sp.
SWARM_3221	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	1	0	0	0	0	0	0	20	2	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	54	0	0	1	0	0	0	0	0	0	0	7	2	0	15	28	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage
SWARM_2625	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	8	13	0	0	0	0	0	0	0	0	0	82	3	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	38	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista;MAST-11;MAST-11 X;MAST-11 XX;MAST-11 XXX;MAST-11 XXX sp.
SWARM_3995	0	0	0	1	8	3	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0	0	0	0	5	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	42	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage
SWARM_4256	0	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Polar-centric-Mediophyceae;Chaetoceros;Chaetoceros eibenii
SWARM_3611	35	0	2	0	3	0	0	0	0	0	0	0	18	3	0	0	0	0	0	0	0	0	0	0	3	1	0	0	27	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	1	0	0	0	1	0	0	0	0	0	10	47	8	1	21	5	11	0	4	0	0	0	0	0	37	8	0	0	0	4	0	0	2	0	0	8	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	11	0	0	12	4	1	0	0	0	0	Main genome;Eukaryota;Hacrobia;Haptophyta kingdom incertae sedis;Haptophyta;Prymnesiophyceae;Syracosphaerales;Syracosphaeraceae;Syracosphaera;Syracosphaera pulchra
SWARM_1299	0	0	0	0	6	7	21	19	6	0	0	0	0	0	0	1	3	13	15	1	0	0	0	0	0	0	0	1	0	24	41	63	0	4	0	0	0	0	0	0	1	24	53	19	1	0	0	0	0	0	23	84	54	0	2	0	0	0	0	0	0	4	6	30	2	9	9	0	0	0	0	0	0	0	12	40	39	26	0	5	0	0	0	0	5	44	23	49	19	0	0	0	0	0	0	2	0	7	39	1	3	0	0	0	0	0	0	0	3	12	0	0	0	0	0	29	62	40	5	2	0	0	0	0	0	0	2	16	17	24	12	3	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;MOCH-4;MOCH-4 X;MOCH-4 XX;MOCH-4 XXX;MOCH-4 XXX sp.
SWARM_918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	49	24	0	0	0	0	0	0	0	0	0	0	21	173	29	0	0	0	0	0	0	0	81	76	0	0	0	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	15	12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	17	0	0	0	0	0	0	6	34	0	1	0	0	0	0	0	0	0	0	1	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11 X;Dino-Group-II-Clade-10-and-11 X sp.
SWARM_1298	0	0	0	0	0	0	0	148	13	0	0	0	0	0	0	0	0	1	0	5	2	0	0	0	0	0	0	0	0	0	9	64	0	8	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	407	20	0	0	0	0	0	0	0	0	2	77	53	0	0	0	0	0	0	0	0	0	18	1	11	0	0	0	0	0	0	0	0	10	0	0	0	0	0	2	2	0	11	4	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5 X;Dino-Group-I-Clade-5 X sp.
SWARM_535	0	0	16	0	2	4	16	0	180	33	1198	5	4	0	0	0	0	29	3	222	0	31	1	1	0	0	0	0	0	3	8	0	0	61	0	65	8	0	0	0	3	2	0	324	1	60	0	0	0	0	0	175	36	0	0	0	0	0	0	0	0	0	1	0	2	0	49	200	22	26	0	0	0	0	2	452	0	175	19	1246	0	0	0	0	0	192	24	30	12	83	0	22	0	2	0	0	0	116	3	0	1	0	0	0	0	0	0	0	6	13	61	2	0	0	0	0	141	31	0	3	43	5	0	2	0	0	0	1	1	1	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae X;Chrysophyceae Clade-H;Chrysophyceae Clade-H X;Chrysophyceae Clade-H X sp.
SWARM_3349	0	0	0	0	0	0	0	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	40	33	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	13	42	5	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-3;Dino-Group-II-Clade-3 X
